TOV_POS,TT100,TT101,TT102,TT103,TT104,TT105,TT106,TT108,TT109,TT110,TT112,TT119,TT120,TT121,TT122,TT123,TT124,TT125,TT126,TT210,TT212,GEN_POT_ATT_KW,GEN_TENSIONE,CPT104,CPT105,DPT113,IC113,ST102,XT101,TT127,TT128,TT129,TT130,FCV134,TOVSPOS,TOFS,XT100,PT212,Fault
99.687,271.834,246.636,266.156,52.94,91.509,25.765,253.956,243.069,194.598,224.859,90.365,129.614,57.726,60.714,73.558,49.747,52.63,50.091,47.91,50.538,56.67,476.342,668.828,6.49,0.221,2800.027,693.875,3002.11,0.08,154.656,236.974,226.764,155.514,100.0,99.603,1000.0,0.383,314.522,1
99.684,271.668,246.565,266.108,53.355,91.485,21.721,254.028,243.192,194.486,224.863,90.158,129.45,54.204,57.761,70.629,45.424,48.29,45.804,49.007,46.79,53.116,476.876,670.069,6.481,0.219,2799.897,693.248,3002.514,0.078,154.37,236.812,226.503,151.391,100.0,99.591,1000.0,0.392,312.366,1
99.71,271.708,246.607,266.182,52.233,91.343,23.72,254.156,243.193,194.474,224.949,89.903,129.308,55.618,59.021,71.712,47.264,50.129,47.591,48.157,48.496,54.568,478.767,666.673,6.477,0.217,2799.959,693.058,3003.004,0.079,154.317,236.904,226.657,151.912,100.0,99.611,1000.0,0.384,312.341,1
99.699,271.712,246.625,266.2,52.535,91.291,23.762,254.188,243.215,194.517,225.011,90.019,129.469,56.046,59.138,71.893,47.283,50.145,47.624,48.334,48.657,54.798,476.978,666.76,6.472,0.218,2800.011,692.834,3002.276,0.079,154.393,236.863,226.637,152.595,100.0,99.601,1000.0,0.387,312.868,1
99.665,271.897,246.769,266.382,52.506,91.209,24.391,254.389,243.37,194.619,225.192,90.041,129.566,56.525,59.57,72.313,48.05,50.896,48.374,47.857,49.101,55.306,478.227,671.598,6.48,0.218,2800.08,693.338,3001.991,0.079,154.366,236.915,226.649,153.805,100.0,99.567,1000.0,0.382,313.143,1
99.706,271.858,246.812,266.365,52.877,91.362,21.333,254.405,243.361,194.734,225.257,90.212,129.775,54.41,57.371,70.917,44.848,47.734,45.248,49.42,46.84,53.22,474.836,667.192,6.467,0.22,2799.983,692.638,3002.058,0.078,154.576,236.997,226.697,147.487,100.0,99.562,1000.0,0.389,312.687,1
99.717,271.6,246.67,266.167,52.567,91.157,22.019,254.232,243.123,194.518,225.109,89.907,129.565,54.267,57.723,71.578,45.607,48.465,45.951,48.948,47.452,53.6,473.766,670.982,6.435,0.218,2799.998,690.643,3002.014,0.078,153.272,236.766,226.32,144.244,100.0,99.556,1000.0,0.379,311.987,1
99.783,271.915,246.874,266.485,51.737,90.784,24.023,254.564,243.333,194.5,225.341,89.596,129.363,55.236,58.671,71.84,46.974,49.757,47.229,47.572,48.384,54.526,478.784,667.591,6.45,0.215,2799.962,691.549,3002.117,0.079,151.637,236.867,226.055,148.435,100.0,99.607,1000.0,0.377,312.729,1
99.697,271.979,246.963,266.561,52.628,91.0,23.874,254.683,243.409,194.662,225.517,89.9,129.781,55.235,58.674,71.821,47.179,49.92,47.369,47.52,48.314,54.528,475.282,669.87,6.448,0.218,2799.975,691.416,3002.572,0.079,150.958,236.977,225.968,153.122,100.0,99.598,1000.0,0.378,312.672,1
99.694,271.807,246.875,266.425,52.131,91.616,25.532,254.586,243.285,194.765,225.504,90.132,130.185,56.933,59.936,72.889,48.913,51.685,49.122,48.071,50.059,56.14,470.423,672.118,6.435,0.22,2800.042,690.637,3002.724,0.079,150.243,237.537,226.322,154.678,100.0,99.617,1000.0,0.38,312.997,1
99.673,271.977,247.058,266.634,52.244,91.89,26.133,254.878,243.453,195.113,225.844,90.511,130.708,57.87,60.625,73.613,49.648,52.422,49.874,48.897,50.798,56.923,467.145,670.264,6.438,0.223,2800.157,691.106,3002.11,0.079,149.998,238.002,226.612,155.326,100.0,99.602,1000.0,0.387,313.649,1
99.635,271.903,247.024,266.593,53.528,91.637,26.033,254.836,243.408,195.027,225.842,90.597,130.834,57.809,60.539,73.716,49.341,52.112,49.582,47.733,50.698,56.889,464.431,668.011,6.423,0.223,2799.807,690.359,3002.023,0.08,149.546,237.516,226.035,155.866,100.0,99.578,1000.0,0.383,313.572,1
99.695,271.432,246.751,266.147,53.437,91.721,26.094,254.28,242.816,195.073,225.36,90.339,130.545,57.551,60.592,73.918,49.331,52.097,49.571,47.821,50.633,56.696,458.733,669.395,6.363,0.222,2799.533,686.591,3001.871,0.079,149.285,237.544,225.963,154.522,100.0,99.473,1000.0,0.381,313.511,1
99.714,271.561,246.793,266.303,52.851,91.315,26.932,254.431,242.847,194.939,225.431,89.874,130.141,58.152,61.223,74.49,50.342,53.079,50.538,47.368,51.318,57.254,462.42,669.874,6.351,0.218,2799.551,686.288,3001.776,0.08,149.674,237.248,225.888,154.625,100.0,99.366,1000.0,0.375,313.526,1
99.661,271.909,246.956,266.651,52.997,91.085,22.91,254.869,243.271,194.848,225.793,89.838,130.043,55.031,58.532,72.197,46.59,49.376,46.876,47.213,47.666,53.947,465.093,672.015,6.365,0.218,2799.906,687.455,3002.462,0.079,150.35,237.305,226.107,153.13,100.0,99.174,1000.0,0.391,312.459,1
99.684,272.054,247.074,266.819,52.79,91.485,26.536,255.102,243.381,195.144,226.041,90.083,130.44,57.65,60.886,74.196,49.923,52.664,50.13,47.468,50.722,56.848,463.912,667.699,6.376,0.22,2800.267,688.27,3002.483,0.08,150.553,237.705,226.539,154.147,100.0,99.211,1000.0,0.38,312.871,1
99.66,271.991,247.024,266.777,52.842,91.361,24.646,255.084,243.371,195.066,226.029,90.006,130.403,56.496,59.702,73.252,48.062,50.859,48.369,47.827,49.322,55.522,462.621,669.409,6.361,0.219,2799.992,687.325,3002.029,0.079,150.438,237.559,226.371,154.121,100.0,99.194,1000.0,0.382,312.717,1
99.705,271.812,246.87,266.629,52.676,91.022,26.438,254.963,243.198,194.862,225.912,89.747,130.217,57.976,61.014,74.499,49.931,52.71,50.196,47.181,50.956,57.037,462.572,669.342,6.341,0.217,2799.9,686.049,3001.847,0.08,150.184,237.207,226.117,155.085,100.0,99.237,1000.0,0.379,313.025,1
99.679,271.408,246.568,266.449,52.988,91.055,29.166,255.076,243.329,195.841,226.08,89.652,130.413,60.24,63.54,76.379,52.74,55.483,52.964,47.724,53.393,59.386,461.735,668.303,6.334,0.217,2799.661,685.255,3001.862,0.08,148.365,236.792,225.176,156.559,100.0,99.562,1000.0,0.4,313.848,1
99.715,271.44,246.765,266.519,52.491,91.858,29.252,255.174,243.271,196.618,226.368,90.338,131.247,60.179,63.649,76.529,52.748,55.451,52.941,47.867,53.492,59.46,452.998,669.573,6.318,0.222,2799.654,684.429,3001.952,0.08,148.941,237.734,226.049,156.588,100.0,99.607,1000.0,0.405,313.932,1
99.741,271.876,247.06,266.947,52.951,91.455,29.699,255.6,243.573,196.869,226.799,90.442,131.476,60.899,63.974,77.241,53.587,56.293,53.781,48.004,54.079,60.054,454.813,669.598,6.338,0.223,2799.929,685.739,3002.164,0.08,148.591,237.665,225.943,157.828,100.0,99.613,1000.0,0.402,314.075,1
99.721,271.955,247.087,267.036,53.017,91.323,29.514,255.652,243.619,196.889,226.909,90.39,131.5,60.857,63.889,77.375,53.565,56.282,53.775,48.081,53.923,59.903,454.572,670.928,6.333,0.223,2799.845,685.455,3002.35,0.08,148.242,237.649,225.849,158.181,100.0,99.611,1000.0,0.395,314.06,1
99.77,270.661,246.143,265.844,52.946,91.137,28.812,254.293,242.423,195.814,225.774,90.107,130.906,59.736,63.551,77.157,52.738,55.436,52.919,47.794,52.891,58.643,441.386,668.389,6.209,0.221,2797.5,678.034,3001.44,0.08,149.779,236.687,225.476,156.552,100.0,99.6,1000.0,0.397,314.266,1
99.747,271.6,247.09,266.815,53.11,91.778,29.098,255.461,243.18,196.892,226.965,90.646,131.916,60.311,63.946,76.987,53.532,56.18,53.633,47.648,53.087,59.074,442.009,669.636,6.254,0.225,2799.828,681.015,3001.661,0.081,151.867,238.171,227.353,158.626,100.0,99.592,1000.0,0.389,313.77,1
99.727,271.22,246.808,266.48,53.511,91.525,26.713,255.147,242.905,196.606,226.699,90.464,131.695,58.23,62.284,75.505,51.26,53.902,51.357,47.386,50.874,56.934,438.872,670.26,6.215,0.224,2800.002,678.578,3001.449,0.081,151.645,237.631,226.838,157.328,100.0,99.586,1000.0,0.394,312.703,1
99.726,271.911,247.308,267.184,53.04,90.508,22.886,255.857,243.398,196.469,227.18,89.459,130.818,55.198,59.341,73.024,47.281,50.008,47.477,47.554,47.475,53.777,451.398,672.024,6.234,0.216,2799.853,679.578,3001.914,0.079,150.786,237.219,226.28,153.437,100.0,99.522,1000.0,0.386,311.136,1
99.77,271.773,247.345,267.1,52.835,91.153,25.236,255.888,243.349,196.884,227.33,89.93,131.414,56.946,60.58,74.226,48.963,51.696,49.159,47.586,49.982,56.176,444.398,671.829,6.213,0.22,2800.005,678.674,3002.341,0.08,151.103,237.877,226.86,152.403,100.0,99.563,1000.0,0.39,311.443,1
99.77,271.513,247.132,266.864,53.165,91.48,25.516,255.675,243.207,196.922,227.221,90.282,131.785,57.658,61.258,75.229,49.402,52.18,49.654,48.144,50.366,56.574,438.666,668.957,6.198,0.222,2799.936,677.695,3001.78,0.079,151.484,238.035,227.113,156.498,100.0,99.559,1000.0,0.396,312.201,1
99.785,271.932,247.532,267.328,53.618,91.353,26.581,256.113,243.526,197.253,227.701,90.289,131.927,58.503,61.82,76.079,50.629,53.439,50.921,48.316,51.662,57.869,440.375,671.127,6.21,0.222,2799.951,678.463,3001.742,0.079,151.56,238.192,227.269,155.194,100.0,99.579,1000.0,0.392,312.552,1
99.818,271.966,247.559,267.406,52.349,90.781,26.921,256.183,243.527,197.015,227.697,89.67,131.398,58.884,62.27,76.78,51.351,54.191,51.67,47.088,52.356,58.364,444.888,668.985,6.197,0.217,2799.913,677.626,3001.627,0.079,151.207,237.976,227.05,155.186,100.0,99.598,1000.0,0.384,313.122,1
99.728,271.79,247.502,267.261,52.621,91.036,26.085,256.074,243.393,197.112,227.661,89.846,131.651,58.591,61.934,76.786,51.301,54.215,51.704,47.519,52.507,58.507,440.362,670.094,6.174,0.219,2799.884,676.222,3001.712,0.079,151.647,238.081,227.255,155.034,100.0,99.594,1000.0,0.387,313.028,1
99.786,271.954,247.714,267.469,53.079,91.329,25.902,256.306,243.585,197.511,227.986,90.182,132.117,58.319,61.723,76.621,50.739,53.61,51.102,47.529,51.847,57.973,436.717,669.89,6.172,0.222,2799.953,676.106,3001.963,0.079,151.834,238.503,227.606,154.026,100.0,99.586,1000.0,0.392,313.186,1
99.714,271.928,247.733,267.474,53.709,91.478,24.6,256.343,243.575,197.644,228.077,90.349,132.341,57.134,60.755,75.725,49.145,52.041,49.539,48.098,50.653,56.923,433.532,668.663,6.158,0.223,2799.964,675.384,3001.534,0.077,151.8,238.514,227.577,152.574,100.0,99.587,1000.0,0.399,312.323,1
99.8,271.956,247.722,267.519,53.121,91.072,24.815,256.383,243.556,197.448,228.084,89.911,131.985,57.416,60.991,75.947,49.519,52.413,49.905,47.887,50.847,57.052,436.434,668.369,6.148,0.22,2800.013,674.736,3001.639,0.078,151.346,238.234,227.279,153.048,100.0,99.578,1000.0,0.395,312.429,1
99.82,271.442,247.491,267.076,53.611,91.635,24.849,255.937,243.206,197.557,227.792,90.28,132.354,57.301,60.877,75.979,49.601,52.502,49.993,48.394,50.974,57.146,426.77,672.008,6.103,0.223,2799.278,672.039,3002.08,0.079,151.995,238.398,227.474,151.806,100.0,99.599,1000.0,0.403,312.421,1
99.935,271.073,247.306,266.753,53.622,91.272,21.824,255.653,242.933,197.465,227.553,89.958,132.129,54.54,58.844,74.23,46.621,49.516,47.043,48.344,47.79,54.248,424.602,670.436,6.061,0.221,2799.461,669.396,3001.54,0.078,151.297,238.117,227.055,150.104,100.0,99.642,1000.0,0.412,311.317,1
99.889,271.61,247.869,267.347,54.235,91.924,25.187,256.307,243.416,198.341,228.302,90.593,133.089,58.695,61.187,76.197,50.433,53.3,50.788,48.35,51.706,58.004,421.682,671.75,6.087,0.226,2799.821,671.03,3001.714,0.079,151.591,238.895,227.822,154.31,100.0,99.68,1000.0,0.409,311.582,1
99.892,272.851,248.593,268.683,55.179,91.757,27.689,257.737,244.756,196.691,229.604,90.859,133.136,60.036,63.113,77.232,51.961,54.776,52.265,48.104,53.295,59.772,427.247,666.054,6.153,0.228,2799.968,675.722,3002.512,0.079,157.537,239.423,229.62,155.306,99.779,99.672,1000.0,0.366,312.098,1
99.825,272.042,248.001,267.918,54.164,91.566,23.309,257.024,244.187,196.16,228.936,90.368,132.619,55.7,60.314,74.923,47.625,50.518,48.032,48.169,48.895,55.589,423.875,666.209,6.085,0.224,2800.024,671.485,3001.593,0.078,157.356,238.798,229.203,151.986,100.0,99.676,1000.0,0.374,311.636,1
99.843,271.689,246.504,266.584,53.753,91.288,23.034,255.065,243.543,194.25,226.285,90.79,130.908,56.204,60.153,74.71,48.322,51.244,48.764,48.162,49.228,55.922,454.229,669.229,6.358,0.225,2799.933,686.3,3002.079,0.078,153.931,237.207,227.009,150.848,100.0,99.663,1000.0,0.375,310.78,1
99.837,269.805,244.517,264.359,52.777,90.885,24.65,252.542,241.953,192.21,223.578,90.073,129.05,57.088,61.351,75.768,50.098,52.988,50.5,47.829,50.348,56.714,460.89,669.695,6.363,0.219,2800.064,685.439,3002.175,0.079,152.24,235.71,225.461,152.978,100.0,99.677,1000.0,0.366,311.669,1
99.869,269.955,244.717,264.54,53.026,91.462,26.559,252.683,241.963,192.509,223.79,90.471,129.595,58.381,62.453,76.89,51.832,54.696,52.212,48.152,51.683,57.989,455.79,671.179,6.358,0.223,2799.848,685.101,3001.977,0.079,152.679,236.059,225.81,154.661,100.0,99.669,1000.0,0.379,312.022,1
99.817,271.839,246.015,266.298,53.129,91.538,28.984,254.462,243.286,193.501,225.301,90.811,130.219,60.682,64.36,78.537,54.562,57.392,54.895,48.459,53.811,60.194,469.847,668.061,6.492,0.225,2799.89,693.211,3002.048,0.079,152.088,236.952,226.397,157.105,100.0,99.689,1000.0,0.385,312.915,1
99.805,272.019,246.159,266.49,53.204,91.557,26.966,254.684,243.407,193.617,225.504,90.86,130.312,59.106,62.978,77.44,52.939,55.759,53.274,48.099,52.126,58.595,469.616,668.068,6.492,0.225,2799.918,693.464,3002.071,0.079,151.958,237.05,226.406,156.482,100.0,99.674,1000.0,0.37,312.674,1
99.871,271.868,246.125,266.399,53.119,91.453,25.951,254.678,243.333,193.547,225.501,90.71,130.254,58.226,62.053,76.408,51.572,54.406,51.913,47.827,51.166,57.621,468.305,667.468,6.468,0.224,2800.013,692.481,3002.361,0.08,152.275,236.942,226.417,155.347,100.0,99.649,1000.0,0.367,311.853,1
99.847,271.764,246.121,266.371,52.729,90.65,24.886,254.639,243.296,193.386,225.346,89.932,129.655,57.242,61.496,75.562,50.218,53.035,50.557,47.481,49.844,56.219,473.583,667.571,6.449,0.218,2800.093,691.257,3002.383,0.079,150.565,236.312,225.44,154.733,99.874,99.609,1000.0,0.354,311.325,1
99.794,271.656,246.158,266.327,53.144,91.098,23.042,254.659,243.256,193.733,225.463,90.306,130.128,55.833,60.403,74.787,48.697,51.514,49.028,48.176,48.456,55.05,466.85,671.162,6.426,0.221,2799.915,689.935,3002.171,0.079,150.837,236.661,225.818,153.144,100.0,99.596,1000.0,0.354,310.485,1
99.817,271.844,246.358,266.537,53.333,91.403,23.294,254.924,243.395,194.042,225.757,90.555,130.486,56.243,60.281,74.951,48.813,51.716,49.233,48.793,49.449,55.997,464.776,669.73,6.429,0.223,2800.012,690.22,3002.081,0.079,150.996,237.003,226.099,150.84,100.0,99.61,1000.0,0.357,310.85,1
99.827,272.019,246.488,266.767,53.19,90.842,23.915,255.259,243.54,193.944,225.988,90.033,130.138,56.907,60.631,75.194,49.23,52.112,49.638,47.933,50.102,56.538,468.977,667.527,6.419,0.219,2799.967,689.632,3002.356,0.078,150.608,236.673,225.73,150.807,100.0,99.62,1000.0,0.354,310.903,1
99.819,271.844,246.404,266.642,53.421,91.073,23.504,255.183,243.468,194.048,226.001,90.318,130.532,56.41,60.534,75.272,49.153,51.975,49.51,47.481,48.724,55.462,463.428,668.861,6.397,0.221,2799.98,688.404,3002.186,0.078,150.913,236.778,225.872,155.022,100.0,99.612,1000.0,0.348,311.033,1
99.853,271.468,246.289,266.337,53.519,91.466,22.992,254.875,243.067,194.127,225.838,90.52,130.831,55.891,60.061,74.873,48.495,51.364,48.9,48.111,48.362,55.022,454.457,671.441,6.343,0.223,2799.699,685.229,3002.138,0.078,151.543,237.065,226.221,154.146,100.0,99.64,1000.0,0.347,310.455,1
99.865,271.407,246.288,266.306,53.588,91.321,20.959,254.895,243.038,194.095,225.862,90.385,130.809,54.468,58.645,73.738,46.774,49.726,47.245,48.748,47.299,53.952,453.956,674.17,6.33,0.222,2800.089,684.393,3002.182,0.078,151.44,236.905,226.046,149.998,100.0,99.63,1000.0,0.347,310.084,1
99.85,273.804,247.941,268.548,52.799,91.348,18.742,257.075,244.633,195.316,227.763,90.388,131.016,53.116,56.925,72.024,44.326,47.32,44.853,49.533,45.859,52.873,473.606,672.438,6.476,0.221,2800.033,693.271,3002.333,0.077,150.265,238.559,227.049,145.739,100.0,99.613,1000.0,0.349,309.151,1
99.85,275.944,249.526,270.618,52.837,91.296,21.809,259.094,246.154,196.669,229.628,90.63,131.58,56.122,58.96,73.845,47.747,50.793,48.29,48.776,48.92,55.823,488.319,667.621,6.605,0.223,2800.195,701.363,3002.494,0.079,149.589,240.03,228.167,151.897,100.0,99.644,1000.0,0.348,310.24,1
99.804,277.808,250.871,272.435,52.831,91.498,23.102,260.835,247.477,197.984,231.27,90.962,132.223,56.781,60.007,74.596,49.152,52.079,49.591,48.65,48.679,55.901,499.395,671.804,6.715,0.225,2799.985,707.922,3002.53,0.079,149.01,242.187,229.733,157.201,100.0,99.598,1000.0,0.348,310.393,1
99.824,277.852,250.951,272.53,52.681,91.163,23.323,260.963,247.496,198.017,231.425,90.721,132.091,57.006,60.32,74.771,49.4,52.306,49.825,48.787,48.85,56.086,500.162,670.18,6.699,0.223,2800.112,707.04,3002.559,0.079,148.837,242.258,229.802,157.254,100.0,99.625,1000.0,0.35,310.145,1
99.846,272.321,247.043,267.32,53.184,90.783,24.719,256.037,243.632,195.207,227.017,90.02,130.902,57.306,61.042,75.474,49.733,52.55,50.059,47.662,49.787,56.434,457.039,670.051,6.324,0.219,2799.883,684.354,3002.245,0.079,151.589,240.962,229.623,156.138,99.992,99.631,1000.0,0.358,310.274,1
99.704,281.116,253.394,275.834,53.914,92.985,27.148,264.151,250.132,201.397,234.867,92.453,134.264,60.519,63.464,77.066,53.454,56.325,53.831,50.029,52.196,59.871,505.616,673.365,6.882,0.237,2799.482,718.905,3002.632,0.08,155.654,246.041,234.634,160.598,100.0,99.603,1000.0,0.371,311.448,1
99.755,283.601,255.158,278.22,53.409,92.169,24.181,266.416,251.886,202.424,236.89,92.079,134.018,58.459,61.566,75.625,50.927,53.94,51.492,49.336,50.005,57.978,529.003,671.912,7.02,0.233,2799.967,727.458,3002.615,0.08,153.855,246.599,234.636,156.674,100.0,99.594,1000.0,0.359,311.268,1
99.812,281.456,253.514,276.19,52.983,91.244,19.997,264.495,250.295,200.837,234.992,91.039,132.765,54.684,58.713,73.011,46.309,49.291,46.881,49.593,45.818,54.008,518.368,667.831,6.856,0.225,2799.991,717.551,3002.696,0.078,153.73,245.733,233.979,152.895,100.0,99.614,1000.0,0.347,309.25,1
99.813,280.947,253.241,275.769,53.305,91.304,21.483,264.137,249.984,200.752,234.721,91.076,132.901,55.713,59.665,73.845,47.614,50.58,48.126,49.554,47.349,55.196,511.931,667.238,6.812,0.226,2800.047,715.193,3002.545,0.079,154.187,245.852,234.215,154.065,100.0,99.604,1000.0,0.347,309.123,1
99.763,282.781,254.676,277.622,53.351,91.37,23.172,265.906,251.314,201.754,236.443,91.29,133.418,57.151,60.678,74.819,49.507,52.421,49.949,49.658,48.658,56.591,522.927,670.718,6.909,0.227,2799.971,721.205,3003.139,0.079,153.554,245.22,233.516,155.995,100.0,99.564,1000.0,0.353,310.108,1
99.696,283.017,254.893,277.931,52.912,91.11,24.744,266.208,251.528,201.788,236.766,91.025,133.319,58.858,61.456,75.787,51.185,54.124,51.64,48.86,51.394,58.198,524.869,669.937,6.9,0.225,2800.084,721.101,3003.345,0.079,153.19,244.533,232.94,157.042,100.0,99.516,1000.0,0.36,333.112,1
99.748,283.422,255.386,278.469,53.011,91.289,25.852,266.754,251.946,202.385,237.399,91.194,133.699,58.762,61.255,74.011,50.567,53.524,51.023,48.587,54.9,58.21,522.858,668.73,6.895,0.226,2800.128,721.08,3002.494,0.079,153.679,245.081,233.49,155.884,100.0,99.547,1000.0,0.366,367.71,1
99.815,284.114,256.069,279.28,53.018,91.266,23.648,267.619,252.558,202.989,238.258,91.103,133.822,56.562,58.985,70.468,47.308,50.281,47.767,50.148,53.424,56.51,523.967,670.623,6.896,0.225,2800.082,720.694,3002.591,0.077,153.616,245.373,233.738,154.276,100.0,99.601,1000.0,0.367,366.608,1
99.779,284.694,256.633,279.961,52.585,91.148,23.028,268.349,253.132,203.449,238.957,90.909,133.808,56.265,58.698,70.225,46.843,49.83,47.323,49.817,53.246,56.214,526.225,668.181,6.895,0.224,2800.198,721.218,3002.67,0.077,153.767,245.582,233.957,153.857,100.0,99.592,1000.0,0.368,366.728,1
99.752,284.828,256.958,280.224,52.484,91.706,21.188,268.682,253.389,204.034,239.406,91.202,134.245,54.996,57.646,69.633,45.34,48.332,45.849,50.941,52.053,54.93,518.343,668.546,6.858,0.227,2800.017,719.444,3003.122,0.076,154.662,246.443,234.884,152.531,100.0,99.572,1000.0,0.362,366.077,1
99.69,285.442,257.609,280.86,52.317,92.473,23.883,269.354,253.748,204.931,240.212,91.746,135.081,56.947,59.175,70.684,47.393,50.37,47.856,51.397,53.928,56.98,513.995,670.474,6.872,0.231,2800.024,720.489,3002.492,0.078,155.454,247.567,236.09,155.784,100.0,99.578,1000.0,0.358,366.479,1
99.76,285.676,257.771,281.113,52.325,91.627,22.79,269.694,253.946,204.815,240.449,91.176,134.583,56.46,58.581,70.299,46.663,49.614,47.12,50.193,53.328,56.328,518.651,668.532,6.854,0.226,2800.399,719.625,3002.672,0.077,154.583,247.075,235.46,154.549,100.0,99.588,1000.0,0.358,366.288,1
99.771,286.46,258.605,281.996,53.048,91.735,22.315,270.783,255.024,205.773,241.591,91.365,135.022,56.205,58.167,69.779,45.891,48.812,46.341,50.863,52.896,55.93,516.473,668.575,6.85,0.228,2800.264,719.873,3002.84,0.077,155.023,247.635,235.998,152.895,100.0,99.601,1000.0,0.355,366.396,1
99.629,284.422,257.051,280.053,52.643,93.114,19.292,268.779,253.326,204.823,239.846,92.016,135.527,53.783,56.736,68.802,44.091,47.132,44.628,53.264,50.985,53.754,494.717,672.609,6.752,0.235,2799.514,713.973,3002.615,0.076,156.106,247.377,236.057,149.78,100.0,99.585,1000.0,0.367,367.323,1
99.734,286.497,258.765,282.196,52.008,92.009,21.928,271.092,255.397,206.123,241.948,91.296,135.179,55.775,57.94,69.753,45.695,48.692,46.189,50.612,52.757,55.744,513.941,667.897,6.828,0.228,2800.156,718.851,3002.637,0.077,155.379,248.16,236.621,152.897,100.0,99.608,1000.0,0.354,365.962,1
99.758,286.556,258.952,282.362,52.101,91.444,22.576,271.382,255.726,206.21,242.215,90.871,134.915,56.107,58.194,69.802,46.191,49.178,46.672,49.982,53.094,56.058,514.3,671.158,6.793,0.225,2800.233,716.982,3002.792,0.077,155.359,247.868,236.414,153.134,100.0,99.603,1000.0,0.351,366.126,1
